ภาคกลาง,ปราจีนบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),196103510,206661174,229165125,259083077,264433825,271732888,311551522,336057303,364905137,365599615
ภาคกลาง,นครนายก,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),33246918,34021072,32988498,31720981,31022864,30648337,29600678,32616759,28078783,26629491
ภาคกลาง,นครนายก,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),106936085,112656113,122720712,136023602,141239962,145707580,164466318,177570036,192820963,194996520
ภาคกลาง,สระแก้ว,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),79813360,81681779,81608793,80163047,79424385,79741943,77753217,85840550,76854976,73022057
ภาคกลาง,สระแก้ว,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),122155216,130004018,146181936,165903258,169200103,175691536,200974697,213436395,234490691,237780333
ภาคกลาง,ราชบุรี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),110341342,113686462,109730509,105111704,103426087,102301487,99443166,109622910,96019968,91743289
ภาคกลาง,ราชบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),390161714,412584858,451723268,499614075,514516425,527876008,575903309,612076047,658642184,660550899
ภาคกลาง,กาญจนบุรี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),111399956,115037753,113152518,109676242,109772149,107683798,106249045,119695167,105456310,99419798
ภาคกลาง,กาญจนบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),336144999,358575703,394443685,431830358,438400515,444842137,497334291,525065267,550872151,545953772
ภาคกลาง,สุพรรณบุรี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),117821603,119234056,115166854,110797811,109007489,106745032,102279560,112711906,98610151,92184553
ภาคกลาง,สุพรรณบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),329393621,343271401,371017018,409073961,410028937,423665535,484721575,512369055,538497447,525557903
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),86572566,90444605,86297857,82243460,80862713,79957903,76954038,86122406,74420139,71324898
ภาคกลาง,นครปฐม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),579024867,602182235,657901835,724889062,747836250,765513866,847565254,907184615,946378903,952045962
ภาคกลาง,สมุทรสาคร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),63846889,65816036,63240647,60408520,59862828,59561049,57625075,64176389,55944170,54856380
ภาคกลาง,สมุทรสาคร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),459392965,478409540,521658986,569648959,588209592,604818284,666126545,720119114,756595866,760107532
