ภาคกลาง,สมุทรสงคราม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),25941,27489,29130,31013,32163,32822,34189,36346,38779,38846
ภาคกลาง,เพชรบุรี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),88297,87547,87112,86135,86719,87928,87810,87023,84614,87235
ภาคกลาง,เพชรบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),71073,77552,83089,89827,93847,96865,101016,107236,114105,115082
ภาคกลาง,ประจวบคีรีขันธ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),85599,85188,84639,82660,81623,83344,83091,81007,78274,79885
ภาคกลาง,ประจวบคีรีขันธ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),88883,96957,103684,110574,115990,118131,123338,131472,138999,140172
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),326660,330153,331031,335534,338446,339923,337769,335717,327977,336498
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),237067,254953,273439,289953,306850,322758,340846,362699,385902,390941
ภาคเหนือ,ลำพูน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),105823,106431,106200,107666,107954,108334,108263,107507,105418,107773
ภาคเหนือ,ลำพูน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),44489,47635,51042,53873,57534,60200,63756,68818,74801,75183
ภาคเหนือ,ลำปาง,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),172502,173056,172631,172356,172543,172656,171756,168841,165688,169500
ภาคเหนือ,ลำปาง,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),57499,60850,65521,69434,73242,75931,80166,89285,97357,97285
ภาคเหนือ,อุตรดิตถ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),97650,97098,96299,96513,95702,95755,94111,91436,87951,91086
ภาคเหนือ,อุตรดิตถ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),36711,39584,42712,45102,47226,48551,51551,57202,63519,62706
ภาคเหนือ,แพร่,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),104307,103849,102756,101888,101176,101039,99841,97556,93863,96458
ภาคเหนือ,แพร่,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),32602,34661,37462,39717,41762,43300,46048,51197,56762,55848
ภาคเหนือ,น่าน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),112735,113547,113830,113849,113962,114574,113774,112947,109846,111723
ภาคเหนือ,น่าน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),21802,23415,25607,27982,30106,31527,34811,38625,44771,45360
ภาคเหนือ,พะเยา,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),116047,116547,116665,116532,116875,116815,115264,113853,111154,113548
ภาคเหนือ,พะเยา,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),26214,27951,30077,32421,34714,36277,39648,44669,50438,50754
ภาคเหนือ,เชียงราย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),263274,263954,265910,266618,268507,269318,264729,262350,255231,259181
ภาคเหนือ,เชียงราย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),82521,89747,97671,105776,112732,117821,130591,143465,159488,162579
ภาคเหนือ,แม่ฮ่องสอน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),39959,41153,43109,44144,45360,46057,46480,46587,46419,47400
ภาคเหนือ,แม่ฮ่องสอน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),9846,10492,11297,12048,12949,13398,14228,15904,17755,18116
ภาคเหนือ,นครสวรรค์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),178828,177692,175546,174050,172298,171598,167842,162147,156499,163057
ภาคเหนือ,นครสวรรค์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),111240,118675,126036,132308,138278,142592,150199,162926,174852,173351
ภาคเหนือ,อุทัยธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),63310,63667,63402,63025,62787,62690,61680,60359,58417,60026
ภาคเหนือ,อุทัยธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),27368,29170,31242,32955,34724,36439,39036,42910,46409,45306
ภาคเหนือ,กำแพงเพชร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),120339,119357,118391,117877,117234,116593,114738,108758,103743,108348
ภาคเหนือ,กำแพงเพชร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),60187,64977,69206,72802,75889,78667,83320,93093,101914,100272
ภาคเหนือ,ตาก,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),84701,85816,86361,86781,87110,88805,88990,86843,85236,87107
ภาคเหนือ,ตาก,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),37583,40586,43974,47538,50884,52303,55445,60170,65278,66795
ภาคเหนือ,สุโขทัย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),120932,119939,118707,118387,116746,115993,114111,110179,105576,109077
ภาคเหนือ,สุโขทัย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),42764,45790,49916,53147,56924,59733,64328,73063,81595,80887
ภาคเหนือ,พิษณุโลก,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),139767,138469,135660,134086,131960,131982,128692,123937,118569,122468
ภาคเหนือ,พิษณุโลก,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),88985,95309,102915,108474,114285,117631,125095,136831,148427,149844
ภาคเหนือ,พิจิตร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),94941,95101,93723,93381,92575,92328,89589,85185,81186,84313
ภาคเหนือ,พิจิตร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),52987,55547,59752,62499,65522,67654,72378,81048,90490,90482
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),195604,195964,193510,192854,192470,192683,188371,183259,176735,182939
ภาคเหนือ,เพชรบูรณ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),61999,67668,74904,80243,85395,88860,97763,109107,120612,118393
ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),452453,450458,446404,440992,438935,440410,434491,422678,406633,418060
ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),229233,250002,271068,292660,312065,325069,346024,377805,412581,414829
ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),274342,275116,274887,272923,271772,274438,273723,267431,258302,268234
ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),69312,76877,85140,94045,101480,106717,115564,130015,147027,144689
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),244297,245114,243939,242527,242310,244191,243756,239639,231456,240582
ภาคตะวันออกเฉียงเหนือ,สุรินทร์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),56221,61646,68627,75842,80807,83571,90162,103078,119316,117375
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),320864,325230,328288,332255,336786,344442,347067,347999,343898,355461
ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),45048,50437,56866,61955,67990,70884,77932,92443,109945,108023
ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),375330,380130,403022,386299,389642,396569,399326,395918,388738,402857
ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),86843,95488,109043,114484,123023,127118,136733,157909,181964,182210
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),114447,114915,115691,116050,116472,118392,119067,116722,114025,117525
ภาคตะวันออกเฉียงเหนือ,ยโสธร,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),22401,24986,27469,30212,32783,33856,36439,43093,50448,50417
ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),225503,226200,227170,226775,226661,227996,226737,225381,220905,227388
ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),49789,55245,60246,65480,69792,73255,80878,91115,101994,102120
ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),75063,75530,55963,76410,76902,77804,78042,77209,75443,78235
ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),11967,13679,11323,16928,18146,18779,20351,24383,29028,28795
ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),82939,84186,84789,85268,85423,86527,86045,84848,80894,82947
